monitor_point_code,monitor_point_name,province_name,city_name,county_name,monitor_point_type,scale,warning_level,longitude,latitude,threaten_population,threaten_residents,threaten_assets,avg_slope,lithology,induce_factors,current_status,is_hidden_danger
610924010773,李向全屋后滑坡,陕西省,安康市,紫阳县,滑坡,小,未定级,108.444972,32.518767,10.0,2.0,40.0,,,"地震,其它",,0
610924010774,罗会武屋后滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.4283,32.5169,20.0,0.0,40.0,,,降雨,,0
610924010778,曹家碥滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.560087,32.421736,0.0,0.0,0.0,,,,,0
610924010780,三元村六组滑坡,陕西省,安康市,紫阳县,滑坡,未分级,黄色,108.430555,32.687777,0.0,0.0,0.0,,,,,0
610924010781,西河村三组滑坡,陕西省,安康市,紫阳县,滑坡,中,红色,108.482997,32.767899,25.0,8.0,200.0,,,降雨,,0
610924010782,天星村一组滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.574306,32.537917,0.0,0.0,0.0,,,,,0
610924010794,郑家大坪滑坡,陕西省,安康市,紫阳县,滑坡,中,未定级,108.421053,32.684425,49.0,16.0,350.0,,,"降雨,人为因素",,0
610924010797,银洞沟滑坡,陕西省,安康市,紫阳县,滑坡,未分级,蓝色,108.340555,32.603333,0.0,0.0,0.0,,,,,0
610924010798,香铺滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.35702,32.591537,0.0,0.0,0.0,,,,,0
610924010799,三斗扩滑坡,陕西省,安康市,紫阳县,滑坡,未分级,蓝色,108.448333,32.547777,0.0,0.0,0.0,,,,,0
610924010802,梨树坪滑坡,陕西省,安康市,紫阳县,滑坡,未分级,蓝色,108.465555,32.383333,0.0,0.0,0.0,,,,,0
610924010807,苗溪沟滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.427186,32.662205,0.0,0.0,0.0,,,,,0
610924010808,大椅子湾滑坡,陕西省,安康市,紫阳县,滑坡,中,红色,108.632408,32.449172,89.0,26.0,500.0,,,"人为因素,降雨",,0
610924011069,刘词军坎下滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.410733,32.683406,0.0,0.0,0.0,,,,,0
610924011070,杨先山房后滑坡,陕西省,安康市,紫阳县,滑坡,未分级,蓝色,108.638055,32.592777,0.0,0.0,0.0,,,,,0
610924011072,磙子坪滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.582324,32.500224,0.0,0.0,0.0,,,,,0
610924011079,柿子园滑坡,陕西省,安康市,紫阳县,滑坡,未分级,黄色,108.448991,32.533054,0.0,0.0,0.0,,,,,0
610924011080,徐家湾滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.555832,32.547687,0.0,0.0,0.0,,,,,0
610924011081,滚子坪滑坡,陕西省,安康市,紫阳县,滑坡,未分级,未定级,108.50024,32.579821,0.0,0.0,0.0,,,,,0
610924011098,杨家坟滑坡,陕西省,安康市,紫阳县,滑坡,未分级,蓝色,108.442722,32.731678,0.0,0.0,0.0,,,,,0
610924030005,玉皇庙沟泥石流,陕西省,安康市,紫阳县,泥石流,未分级,橙色,108.328495,32.560057,19.0,3.0,32.0,,,暴雨/强降雨,,0
610924030006,艾家沟泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.37005,32.545356,9.0,2.0,25.0,,,暴雨/强降雨,,0
610924030007,炭山庙泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.49891,32.343565,0.0,0.0,0.0,,,,,0
610924030013,华丝湾泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.609548,32.582346,8.0,2.0,10.0,,,暴雨/强降雨,,0
610924030014,荷叶沟泥石流,陕西省,安康市,紫阳县,泥石流,大,红色,108.528961,32.498756,8.0,4.0,150.0,,,,,0
610924030017,驼子梁泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.345781,32.651583,15.0,5.0,30.0,,,暴雨/强降雨,,0
610924030018,桃树梁泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.323529,32.579631,7.0,1.0,10.0,,,暴雨/强降雨,,0
610924030019,斑竹园泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.34847,32.598035,11.0,7.0,30.0,,,暴雨/强降雨,,0
610924030024,四溪泥石流,陕西省,安康市,紫阳县,泥石流,未分级,未定级,108.344082,32.488869,27.0,0.0,120.0,,,暴雨/强降雨,,0
610924030029,泰山庙泥石流,陕西省,安康市,紫阳县,泥石流,未分级,红色,108.414436,32.576839,67.0,7.0,960.0,,,"人为因素,降雨",,0
610925010001,付家湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.9863,32.343902,15.0,3.0,240.0,,,"降雨,其它",,0
610925010002,沙地梁滑坡,陕西省,安康市,岚皋县,滑坡,小,橙色,108.635677,32.524716,5.0,2.0,25.0,,,降雨,,0
610925010003,石家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.651572,32.518653,37.0,9.0,600.0,,,"降雨,其它",,0
610925010007,罗家院子一组滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.773978,32.490524,10.0,4.0,250.0,,,"降雨,其它",,0
610925010008,腊树滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.645526,32.540785,10.0,2.0,100.0,,,降雨,,0
610925010011,阳坡沙槽滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.659989,32.539035,10.0,3.0,110.0,,,降雨,,0
610925010014,夏家堡滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.742316,32.345291,7.0,5.0,220.0,,,"降雨,其它",,0
610925010015,老扒湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.705407,32.416361,5.0,2.0,30.0,,,降雨,,0
610925010017,后沟滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.751214,32.336069,10.0,2.0,90.0,,,降雨,,0
610925010018,学堂梁滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.740253,32.326517,5.0,2.0,130.0,,,"降雨,其它",,0
610925010019,陈家沟滑坡德胜村,陕西省,安康市,岚皋县,滑坡,小,未定级,108.74303,32.334069,10.0,2.0,95.0,,,"降雨,其它",,0
610925010021,彭家梁滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.736297,32.355639,6.0,2.0,30.0,,,降雨,,0
610925010022,谢家梁滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.718937,32.346691,10.0,4.0,200.0,,,"降雨,其它",,0
610925010024,罗家院子四组滑坡,陕西省,安康市,岚皋县,滑坡,小,橙色,108.721666,32.366511,4.0,1.0,120.0,,,"降雨,其它",,0
610925010026,老药铺滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.794388,32.359639,14.0,5.0,260.0,,,"降雨,其它",,0
610925010027,桑树园滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.797649,32.359095,13.0,0.0,200.0,,,"降雨,其它",,0
610925010028,花屋院子滑坡,陕西省,安康市,岚皋县,滑坡,未分级,红色,108.797777,32.365802,18.0,0.0,300.0,,,"降雨,其它",,0
610925010032,下田坝滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.784757,32.363953,19.0,5.0,340.0,,,"降雨,其它",,0
610925010034,周家阳坡滑坡,陕西省,安康市,岚皋县,滑坡,中,橙色,108.77097,32.39943,13.0,4.0,310.0,,,"降雨,其它",,0
610925010035,岳建沟滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.748351,32.395105,10.0,4.0,130.0,,,,,0
610925010037,扇子排滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.746148,32.405126,15.0,4.0,250.0,,,"降雨,其它",,0
610925010038,马家屋后滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.737364,32.405861,5.0,2.0,20.0,,,降雨,,0
610925010039,祝家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.755971,32.410209,6.0,3.0,140.0,,,"降雨,其它",,0
610925010040,大田湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.735209,32.40886,10.0,2.0,110.0,,,降雨,,0
610925010041,学校院子滑坡,陕西省,安康市,岚皋县,滑坡,大,红色,108.711925,32.415303,49.0,16.0,800.0,,,"降雨,其它",,0
610925010043,吕家湾滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.722742,32.413588,27.0,6.0,490.0,,,"降雨,其它",,0
610925010045,王提米屋后滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.730757,32.4165,4.0,2.0,120.0,,,"降雨,其它",,0
610925010047,烂泥池滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.700223,32.419242,20.0,6.0,380.0,,,"降雨,其它",,0
610925010048,对窝子滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.801768,32.395241,5.0,2.0,20.0,,,降雨,,0
610925010049,白家坡滑坡,陕西省,安康市,岚皋县,滑坡,中,黄色,108.727349,32.408031,242.0,82.0,5870.0,,,"降雨,其它",,0
610925010050,坟坪滑坡,陕西省,安康市,岚皋县,滑坡,小,橙色,108.746671,32.258227,10.0,2.0,190.0,,,"降雨,其它",,0
610925010051,张家院子小沟村滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.793954,32.277168,6.0,2.0,400.0,,,"降雨,其它",,0
610925010052,毛狗塘滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.831078,32.297078,3.0,2.0,90.0,,,"降雨,其它",,0
610925010053,猪嘴石滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.785646,32.311452,5.0,2.0,200.0,,,"降雨,其它",,0
610925010054,黄泥堡滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.817359,32.304187,1.0,1.0,32.0,,,降雨,,0
610925010055,庙湾滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.776946,32.332478,21.0,5.0,390.0,,,"降雨,其它",,0
610925010056,田棚滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.792321,32.330673,27.0,8.0,750.0,,,"其它,降雨",,0
610925010057,丛树梁滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.798433,32.329011,18.0,4.0,350.0,,,"降雨,其它",,0
610925010059,红沙槽滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.773054,32.334024,10.0,3.0,180.0,,,"降雨,其它",,0
610925010060,湾槽滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.777387,32.336969,15.0,5.0,330.0,,,"降雨,其它",,0
610925010061,阳坡滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.774575,32.338247,10.0,2.0,100.0,,,降雨,,0
610925010062,树扒滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.769613,32.337994,6.0,2.0,30.0,,,降雨,,0
610925010063,老鸦新村滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.769916,32.343745,34.0,7.0,630.0,,,"降雨,其它",,0
610925010064,赵家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,黄色,108.767475,32.342636,7.0,3.0,200.0,,,"降雨,其它",,0
610925010066,杨家湾滑坡点,陕西省,安康市,岚皋县,滑坡,小,未定级,108.699158,32.280954,11.0,5.0,230.0,,,"降雨,其它",,0
610925010071,涂龙明家后滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.708137,32.238504,4.0,2.0,20.0,,,降雨,,0
610925010074,陈耳村活动室旁滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.722869,32.266272,14.0,0.0,240.0,,,"降雨,其它",,0
610925010075,团山寺滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.705449,32.265268,6.0,4.0,150.0,,,"降雨,其它",,0
610925010077,庙坪滑坡(二),陕西省,安康市,岚皋县,滑坡,小,未定级,108.706754,32.269223,5.0,2.0,20.0,,,降雨,,0
610925010079,大坟园滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.692733,32.282869,93.0,30.0,2310.0,,,"降雨,其它",,0
610925010081,舒家院子滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.678378,32.298155,34.0,8.0,680.0,,,"降雨,人为因素",,0
610925010082,南竹园滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.696287,32.280771,30.0,12.0,790.0,,,"降雨,其它",,0
610925010083,庙坪滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.70413,32.27147,28.0,10.0,560.0,,,降雨,,0
610925010085,稀饭淌滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.922806,32.156094,38.0,0.0,720.0,,,"降雨,其它",,0
610925010086,段家老屋场滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.93047,32.163134,21.0,9.0,540.0,,,"降雨,其它",,0
610925010087,杨兴业屋后滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.958642,32.133712,36.0,10.0,780.0,,,"降雨,其它",,0
610925010088,茶坪滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.924825,32.172211,10.0,0.0,210.0,,,降雨,,0
610925010089,祝家湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.937213,32.240834,13.0,4.0,270.0,,,"降雨,其它",,0
610925010091,查家湾滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.932592,32.233465,24.0,8.0,480.0,,,"降雨,其它",,0
610925010093,杉树埫滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,109.011792,32.212,73.0,55.0,5080.0,,,"降雨,其它",,0
610925010094,长坪滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,109.032754,32.240962,11.0,3.0,210.0,,,"降雨,其它",,0
610925010095,张家梁滑坡,陕西省,安康市,岚皋县,滑坡,中,黄色,109.005264,32.210917,10.0,2.0,100.0,,,降雨,,0
610925010096,祁家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,109.009136,32.232616,31.0,11.0,550.0,,,"降雨,其它",,0
610925010097,古竹关滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,109.001045,32.254002,18.0,4.0,320.0,,,"降雨,其它",,0
610925010098,耳扒滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,109.021907,32.211876,47.0,8.0,460.0,,,"降雨,其它",,0
610925010099,六房院子滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.867512,32.493081,28.0,7.0,670.0,,,"降雨,其它",,0
610925010103,李家湾滑坡,陕西省,安康市,岚皋县,滑坡,小,黄色,108.803003,32.479008,10.0,2.0,80.0,,,降雨,,0
610925010104,清水淌滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.779741,32.479687,4.0,2.0,120.0,,,"降雨,其它",,0
610925010106,江家院子五组滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.77257,32.487698,16.0,5.0,490.0,,,"降雨,其它",,0
610925010107,唐家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.763211,32.487832,19.0,3.0,270.0,,,"降雨,其它",,0
610925010111,茶园包滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.776144,32.493257,21.0,7.0,530.0,,,"降雨,其它",,0
610925010113,曾家院子滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.765528,32.494126,10.0,2.0,90.0,,,降雨,,0
610925010114,郭家滩滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.888878,32.507494,18.0,4.0,350.0,,,"降雨,其它",,0
610925010115,江家院子二组滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.775982,32.474255,20.0,5.0,390.0,,,"降雨,其它",,0
610925010117,杜坝村六组滑坡,陕西省,安康市,岚皋县,滑坡,中,橙色,108.885407,32.504141,16.0,6.0,340.0,,,"降雨,其它",,0
610925010118,杜坝村八组滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.880255,32.504024,10.0,2.0,110.0,,,降雨,,0
610925010119,小茅淌滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.867258,32.37014,37.0,10.0,640.0,,,"降雨,其它",,0
610925010120,翟家湾滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.888776,32.316844,67.0,9.0,1110.0,,,"其它,降雨",,0
610925010121,堰塘外滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.876523,32.330005,8.0,2.0,150.0,,,"降雨,其它",,0
610925010125,段家沟滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.88544,32.381362,18.0,5.0,280.0,,,"降雨,其它",,0
610925010126,寨湾一组滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.87478,32.364779,34.0,13.0,680.0,,,"降雨,其它",,0
610925010127,田湾滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.880632,32.358055,5.0,1.0,70.0,,,"降雨,其它",,0
610925010128,大堰外前池滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.888023,32.318045,24.0,7.0,570.0,,,"降雨,其它",,0
610925010129,陈家沟滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.896383,32.303059,0.0,0.0,0.0,,,,,0
610925010130,王家堡滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.918298,32.314692,25.0,5.0,400.0,,,"降雨,其它",,0
610925010132,李同军门前滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.889469,32.310096,36.0,8.0,570.0,,,"降雨,其它",,0
610925010133,小垭子滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.886344,32.313859,121.0,27.0,2390.0,,,"降雨,其它",,0
610925010134,彭家淌滑坡,陕西省,安康市,岚皋县,滑坡,中,黄色,108.886209,32.319565,44.0,11.0,800.0,,,"降雨,其它",,0
610925010135,枞树堡滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.832564,32.327839,50.0,15.0,990.0,,,"降雨,其它",,0
610925010137,新村背后滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.896633,32.362659,94.0,181.0,1660.0,,,"降雨,其它",,0
610925010138,魔芋堡滑坡,陕西省,安康市,岚皋县,滑坡,中,橙色,108.819901,32.373651,17.0,6.0,320.0,,,"降雨,其它",,0
610925010139,土洞子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.906416,32.308099,5.0,3.0,130.0,,,"降雨,其它",,0
610925010140,龙泉湾滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.907858,32.305246,8.0,4.0,220.0,,,"降雨,其它",,0
610925010141,祖师庙滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.891295,32.313399,102.0,34.0,1880.0,,,其它,,0
610925010142,柳家坡滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.891032,32.320433,25.0,6.0,430.0,,,降雨,,0
610925010149,瓦场堡滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,109.070579,32.149315,13.0,6.0,410.0,,,"降雨,其它",,0
610925010150,阴湾口滑坡（泥石流）,陕西省,安康市,岚皋县,泥石流,中,黄色,109.090588,32.155177,32.0,9.0,600.0,,,"降雨,其它",,0
610925010152,秦家堡滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,109.080446,32.158902,11.0,0.0,135.0,,,降雨,,0
610925010153,赵家坪滑坡,陕西省,安康市,岚皋县,滑坡,中,橙色,109.076365,32.166592,85.0,22.0,1070.0,,,"降雨,其它",,0
610925010154,中子梁滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,109.094831,32.181755,22.0,6.0,380.0,,,"降雨,其它",,0
610925010155,柏杨坝滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,109.053974,32.182325,13.0,4.0,240.0,,,"降雨,其它",,0
610925010156,双河口滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,109.088158,32.186675,23.0,10.0,510.0,,,"降雨,其它",,0
610925010157,武学村五组滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,109.071036,32.185953,8.0,2.0,120.0,,,"降雨,其它",,0
610925010158,大湾滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,109.062285,32.185307,44.0,9.0,820.0,,,"降雨,其它",,0
610925010160,储家沟滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,109.045409,32.192986,17.0,5.0,300.0,,,降雨,,0
610925010161,柿子树坪滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,109.034345,32.201499,71.0,14.0,1140.0,,,"降雨,其它",,0
610925010162,王家老屋场二组滑坡,陕西省,安康市,岚皋县,滑坡,中,橙色,108.960183,32.296532,57.0,12.0,900.0,,,"降雨,其它",,0
610925010163,溢河小学滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.958042,32.297261,54.0,1.0,1770.0,,,"降雨,其它",,0
610925010164,王家老屋场四组滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.94547,32.263291,18.0,6.0,390.0,,,"降雨,其它",,0
610925010166,江池湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.942561,32.287021,17.0,5.0,320.0,,,"降雨,其它",,0
610925010167,谢家堡滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,109.015307,32.320186,46.0,16.0,970.0,,,"降雨,其它",,0
610925010169,大茅坡滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.949728,32.322281,17.0,6.0,360.0,,,"降雨,其它",,0
610925010170,上庄子滑坡,陕西省,安康市,岚皋县,滑坡,大,未定级,108.968457,32.32725,13.0,6.0,280.0,,,,,0
610925010171,舒家院子滑坡茶园村,陕西省,安康市,岚皋县,滑坡,小,未定级,108.968975,32.342805,10.0,2.0,85.0,,,降雨,,0
610925010172,寨湾六组滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.983448,32.337928,22.0,7.0,430.0,,,"降雨,其它",,0
610925010173,杨家沟滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,109.051971,32.340221,24.0,0.0,45.0,,,降雨,,0
610925010174,袁家堡滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,109.042384,32.348822,15.0,6.0,350.0,,,"降雨,其它",,0
610925010175,林家坡滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.884989,32.199501,24.0,9.0,540.0,,,"降雨,其它",,0
610925010176,党参堡滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.886776,32.197155,24.0,9.0,540.0,,,"降雨,其它",,0
610925010177,竹园湾滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.88707,32.214132,14.0,5.0,290.0,,,"降雨,其它",,0
610925010179,郑家背后滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.881838,32.249027,12.0,5.0,260.0,,,"降雨,其它",,0
610925010183,范家院子滑坡,陕西省,安康市,岚皋县,滑坡,未分级,蓝色,108.882497,32.268373,15.0,0.0,370.0,,,"降雨,其它",,0
610925010184,莫家湾滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.873493,32.273425,16.0,5.0,330.0,,,"降雨,其它",,0
610925010186,吴家堡滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.849235,32.286978,10.0,2.0,100.0,,,降雨,,0
610925010187,头道桥滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.87302,32.304913,12.0,3.0,250.0,,,"降雨,其它",,0
610925010188,三房湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.853482,32.29681,10.0,3.0,105.0,,,降雨,,0
610925010189,王家梁滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.851305,32.304319,10.0,2.0,95.0,,,降雨,,0
610925010191,宋家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,红色,108.818739,32.202355,12.0,3.0,260.0,,,"降雨,其它",,0
610925010192,刘家屋后滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.839149,32.203964,10.0,3.0,95.0,,,人为因素,,0
610925010193,上大地滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.825711,32.208759,16.0,5.0,340.0,,,"降雨,其它",,0
610925010194,下大地滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.82203,32.209936,55.0,17.0,1100.0,,,"降雨,其它",,0
610925010198,三房院子滑坡,陕西省,安康市,岚皋县,滑坡,未分级,红色,108.661352,32.386131,5.0,0.0,30.0,,,降雨,,0
610925010200,堰湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.683867,32.385733,18.0,4.0,300.0,,,"降雨,其它",,0
610925010202,枫树堡滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.662673,32.39069,10.0,3.0,115.0,,,降雨,,0
610925010203,寇家院子滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.649044,32.390341,10.0,3.0,220.0,,,"降雨,其它",,0
610925010204,李家院子三组滑坡,陕西省,安康市,岚皋县,滑坡,小,黄色,108.671769,32.427649,28.0,7.0,630.0,,,"降雨,其它",,0
610925010207,李家院子一组滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.664753,32.421317,28.0,7.0,500.0,,,"降雨,其它",,0
610925010209,粉房院子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.659836,32.454709,8.0,3.0,230.0,,,"降雨,其它",,0
610925010210,李家院子五组滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.65446,32.455399,7.0,0.0,240.0,,,"降雨,其它",,0
610925010211,柏树槽滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.632228,32.470134,4.0,2.0,100.0,,,"降雨,其它",,0
610925010212,单家老院子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.644755,32.474389,15.0,5.0,280.0,,,"降雨,其它",,0
610925010214,孙家院子滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.697989,32.452833,10.0,3.0,95.0,,,降雨,,0
610925010217,黄泥堡滑坡,陕西省,安康市,岚皋县,滑坡,未分级,未定级,108.670521,32.460582,0.0,0.0,0.0,,,,,0
610925010219,代家槽滑坡,陕西省,安康市,岚皋县,滑坡,未分级,蓝色,108.675219,32.459918,10.0,0.0,290.0,,,"降雨,其它",,0
610925010220,方家湾口滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.687531,32.471544,10.0,2.0,95.0,,,降雨,,0
610925010221,大毛坡滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.705477,32.481271,8.0,4.0,260.0,,,"降雨,其它",,0
610925010222,殿坡滑坡,陕西省,安康市,岚皋县,滑坡,中,蓝色,108.685622,32.497207,18.0,6.0,450.0,,,"降雨,其它",,0
610925010223,郑家老院子滑坡,陕西省,安康市,岚皋县,滑坡,未分级,红色,108.643799,32.492502,10.0,0.0,230.0,,,降雨,,0
610925010225,大小刘家坪滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.665522,32.367488,21.0,7.0,360.0,,,"降雨,其它",,0
610925010227,大路上滑坡,陕西省,安康市,岚皋县,滑坡,小,橙色,109.066998,32.175053,20.0,6.0,380.0,,,"降雨,其它",,0
610925010228,庙排滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.636795,32.498602,5.0,1.0,30.0,,,降雨,,0
610925010229,长田湾滑坡,陕西省,安康市,岚皋县,滑坡,小,未定级,108.679723,32.420718,18.0,4.0,300.0,,,"降雨,其它",,0
610925010230,牛圈坪滑坡,陕西省,安康市,岚皋县,滑坡,中,红色,108.641821,32.453083,22.0,6.0,460.0,,,"降雨,其它",,0
610925010231,脂肪河滑坡,陕西省,安康市,岚皋县,滑坡,中,未定级,108.640599,32.465173,3.0,2.0,220.0,,,"降雨,其它",,0
610925010232,张家院子乐景村滑坡,陕西省,安康市,岚皋县,滑坡,小,蓝色,108.794839,32.239037,117.0,34.0,2290.0,,,"降雨,其它",,0
